batsman,bowler,venue,phase,recent_bat_form,bowler_wickets_last50,batsman_runs_vs_bowler_last50,bat_phase_rpb,bp_wicket_rate,predicted_prob_wicket
krunal pandya,harshit rana,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,7.666666666666667,3.0,7.333333333333333,1.292817679558011,0.08415841584158416,0.60546184
yudhvir singh,harshit rana,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,0.5,3.5,0.5,1.375,0.08415841584158416,0.7647703
ravi bishnoi,harshit rana,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,2.0,3.5,0.5,0.8157894736842105,0.08415841584158416,0.77021533
rickelton,harshit rana,"wankhede stadium, mumbai",powerplay,9.5,4.0,8.125,1.4924623115577889,0.05519480519480519,0.3654779
shubham dubey,harshit rana,"eden gardens, kolkata",death,10.0,3.75,1.25,1.7543859649122806,0.08415841584158416,0.4949258
rahane,harshit rana,"ma chidambaram stadium, chennai",powerplay,19.0,3.0,4.0,1.492537313432836,0.05519480519480519,0.43898857
jofra archer,harshit rana,"eden gardens, kolkata",death,11.333333333333334,4.0,7.5,1.088235294117647,0.08415841584158416,0.5819878
w saha,hasaranga,"wankhede stadium, mumbai",middle,42.333333333333336,0.5,3.75,0.9880952380952381,0.05046728971962617,0.49779096
rajapaksa,hasaranga,"dr dy patil sports academy, mumbai",middle,0.0,4.818181818181818,10.454545454545455,1.3840579710144927,0.05046728971962617,0.43046203
jitesh sharma,hasaranga,"punjab cricket association is bindra stadium, mohali",death,10.333333333333334,0.25,2.0,1.8251748251748252,0.08465608465608465,0.54830265
harpreet brar,hasaranga,"punjab cricket association is bindra stadium, mohali",death,5.0,0.0,0.5,1.3571428571428572,0.08465608465608465,0.80757564
rajapaksa,hasaranga,"brabourne stadium, mumbai",middle,25.333333333333332,2.3333333333333335,0.6666666666666666,1.384057971014493,0.05046728971962617,0.6875976
prabhsimran,hasaranga,"punjab cricket association is bindra stadium, mohali",middle,1.3333333333333333,2.6,5.0,1.5465587044534412,0.05046728971962618,0.46588877
livingstone,hasaranga,"brabourne stadium, mumbai",middle,23.333333333333332,3.75,2.125,1.280701754385965,0.05046728971962617,0.43018052
mayank,hasaranga,"brabourne stadium, mumbai",middle,19.333333333333332,3.3333333333333335,0.6666666666666666,1.1297709923664123,0.05046728971962617,0.6624352
harpreet brar,hasaranga,"punjab cricket association is bindra stadium, mohali",middle,5.0,0.0,2.0,0.675,0.05046728971962617,0.62702656
shahrukh khan,hasaranga,"punjab cricket association is bindra stadium, mohali",middle,16.333333333333332,1.0,3.0,1.3550295857988166,0.05046728971962617,0.47083262
hardik pandya,hasaranga,"wankhede stadium, mumbai",middle,14.0,3.9,6.3,1.32409381663113,0.05046728971962618,0.44336408
jitesh sharma,hasaranga,"punjab cricket association is bindra stadium, mohali",middle,10.333333333333334,2.3333333333333335,9.666666666666666,1.3255813953488371,0.05046728971962617,0.34929898
manish pandey,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,16.0,5.416666666666667,10.583333333333334,1.1415094339622642,0.05046728971962617,0.3331366
conway,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,32.333333333333336,3.4285714285714284,9.857142857142858,1.4137931034482758,0.05046728971962617,0.27801993
rahane,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,40.0,3.5,1.75,1.193029490616622,0.05046728971962617,0.512163
shahrukh khan,hasaranga,"dr dy patil sports academy, mumbai",death,0.0,1.0,1.0,1.5213270142180095,0.08465608465608465,0.42157826
gaikwad,hasaranga,"maharashtra cricket association stadium, pune",powerplay,43.0,3.0,0.5,1.3271604938271604,0.08333333333333333,0.78611845
conway,hasaranga,"maharashtra cricket association stadium, pune",powerplay,44.0,2.0,6.5,1.2313829787234043,0.08333333333333333,0.55942523
varun chakaravarthy,hasaranga,"dr dy patil sports academy, mumbai",death,0.0,1.3333333333333333,0.0,0.4482758620689655,0.08465608465608465,0.7012631
southee,hasaranga,"dr dy patil sports academy, mumbai",death,0.0,1.5,0.0,0.2222222222222222,0.08465608465608465,0.89304584
umesh yadav,hasaranga,"dr dy patil sports academy, mumbai",death,0.0,2.0,0.0,1.1466666666666667,0.08465608465608465,0.7174044
shivam dube,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,21.0,2.0,0.0,1.342809364548495,0.05046728971962617,0.64504325
narine,hasaranga,"dr dy patil sports academy, mumbai",middle,0.0,2.0,0.5,1.6578947368421053,0.05046728971962617,0.70814085
bairstow,hasaranga,"brabourne stadium, mumbai",middle,29.666666666666668,3.75,0.75,1.2589928057553956,0.05046728971962617,0.6260694
billings,hasaranga,"dr dy patil sports academy, mumbai",middle,25.0,3.625,6.25,1.148936170212766,0.05046728971962617,0.3188003
jackson,hasaranga,"dr dy patil sports academy, mumbai",middle,3.0,3.0,0.0,0.875,0.05046728971962617,0.7489482
russell,hasaranga,"dr dy patil sports academy, mumbai",middle,0.0,3.0,1.5,1.3904382470119523,0.05046728971962617,0.4629606
sam curran,hasaranga,"punjab cricket association is bindra stadium, mohali",middle,16.666666666666668,4.0,0.0,1.0810810810810811,0.05046728971962617,0.67588955
shreyas iyer,hasaranga,"dr dy patil sports academy, mumbai",middle,20.0,4.0,0.3333333333333333,1.391919191919192,0.05046728971962617,0.7110294
conway,hasaranga,"maharashtra cricket association stadium, pune",middle,44.0,5.0,26.75,1.4137931034482758,0.05046728971962617,0.31497598
moeen ali,hasaranga,"maharashtra cricket association stadium, pune",middle,17.333333333333332,5.0,0.5,1.0437158469945356,0.05046728971962617,0.66428006
shashank singh,hasaranga,"wankhede stadium, mumbai",death,16.666666666666668,4.857142857142857,1.7142857142857142,1.690391459074733,0.08465608465608465,0.48589432
umran malik,hasaranga,"wankhede stadium, mumbai",death,1.0,5.0,0.0,1.4375,0.08465608465608465,0.7205082
fazalhaq farooqi,hasaranga,"wankhede stadium, mumbai",death,0.0,5.0,0.0,0.3333333333333333,0.08465608465608465,0.61539084
tripathi,hasaranga,"wankhede stadium, mumbai",middle,12.666666666666666,6.75,1.5,1.308868501529052,0.05046728971962617,0.26877376
moeen ali,hasaranga,"maharashtra cricket association stadium, pune",death,17.333333333333332,5.0,4.0,1.54,0.08465608465608465,0.58065957
jadeja,hasaranga,"maharashtra cricket association stadium, pune",death,8.333333333333334,5.0,1.0,1.4341801385681296,0.08465608465608465,0.47035325
miller,hasaranga,"brabourne stadium, mumbai",death,46.0,5.0,3.0,1.5199115044247788,0.08465608465608465,0.47632647
rahul tewatia,hasaranga,"brabourne stadium, mumbai",death,21.0,5.0,0.5,1.5818181818181818,0.08465608465608465,0.69110453
conway,hasaranga,"maharashtra cricket association stadium, pune",death,44.0,4.0,29.0,1.6767676767676767,0.08465608465608465,0.68440455
dhawan,hasaranga,"dr dy patil sports academy, mumbai",middle,0.0,5.0,1.0,1.2262773722627738,0.05046728971962617,0.40246913
hardik pandya,hasaranga,"wankhede stadium, mumbai",death,14.0,6.333333333333333,3.0,1.5208333333333333,0.08465608465608465,0.49936184
axar,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,30.666666666666668,5.4,3.4,1.212624584717608,0.05046728971962618,0.41151887
j suchith,hasaranga,"wankhede stadium, mumbai",death,0.0,4.0,0.0,0.0,0.08465608465608465,0.8216062
mayank,hasaranga,"dr dy patil sports academy, mumbai",middle,0.0,5.0,1.0,1.1297709923664123,0.05046728971962617,0.5053663
markram,hasaranga,"wankhede stadium, mumbai",middle,38.333333333333336,6.0,0.0,1.2827324478178368,0.05046728971962617,0.63485545
pooran,hasaranga,"wankhede stadium, mumbai",middle,43.0,6.25,1.75,1.62877030162413,0.05046728971962617,0.66270393
miller,hasaranga,"wankhede stadium, mumbai",middle,20.0,5.2,12.8,1.1939393939393939,0.05046728971962618,0.2745585
rahul tewatia,hasaranga,"wankhede stadium, mumbai",death,12.0,7.0,1.5,1.5818181818181818,0.08465608465608465,0.50918674
miller,hasaranga,"wankhede stadium, mumbai",death,20.0,7.0,9.0,1.5199115044247788,0.08465608465608465,0.5715931
j suchith,hasaranga,"wankhede stadium, mumbai",middle,0.0,8.0,0.6666666666666666,0.3333333333333333,0.05046728971962617,0.20838927
tripathi,hasaranga,"wankhede stadium, mumbai",death,12.666666666666666,7.0,4.0,1.8928571428571428,0.08465608465608465,0.44896656
sai sudharsan,hasaranga,"brabourne stadium, mumbai",middle,23.0,5.857142857142857,4.857142857142857,1.4033898305084747,0.05046728971962617,0.4144113
w saha,hasaranga,"brabourne stadium, mumbai",middle,34.666666666666664,7.0,6.0,0.9880952380952381,0.05046728971962617,0.1418367
shubman gill,hasaranga,"brabourne stadium, mumbai",middle,9.666666666666666,8.0,0.5,1.4963609898107715,0.05046728971962617,0.16255504
livingstone,hasaranga,"dr dy patil sports academy, mumbai",middle,0.0,6.0,6.25,1.280701754385965,0.05046728971962617,0.27257863
short,hasaranga,"punjab cricket association is bindra stadium, mohali",powerplay,23.666666666666668,7.0,0.0,1.2738095238095237,0.08333333333333333,0.6083412
livingstone,hasaranga,"punjab cricket association is bindra stadium, mohali",powerplay,40.666666666666664,8.0,4.5,1.3733333333333333,0.08333333333333333,0.29119843
prabhsimran,hasaranga,"punjab cricket association is bindra stadium, mohali",powerplay,1.3333333333333333,8.0,13.666666666666666,1.5009140767824498,0.08333333333333333,0.21434239
harpreet brar,hasaranga,"brabourne stadium, mumbai",death,14.0,7.666666666666667,6.0,1.357142857142857,0.08465608465608465,0.60251033
livingstone,hasaranga,"brabourne stadium, mumbai",death,23.333333333333332,7.0,6.5,1.9086294416243654,0.08465608465608465,0.585293
jitesh sharma,hasaranga,"brabourne stadium, mumbai",death,24.0,7.0,11.0,1.8251748251748252,0.08465608465608465,0.60603493
abishek porel,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,9.333333333333334,6.0,0.0,1.4300518134715026,0.05046728971962617,0.5496531
hardik pandya,hasaranga,"brabourne stadium, mumbai",middle,54.666666666666664,5.0,7.333333333333333,1.32409381663113,0.05046728971962617,0.28639624
rahul tewatia,hasaranga,"brabourne stadium, mumbai",middle,21.0,4.0,3.0,0.7752808988764045,0.05046728971962617,0.50643325
miller,hasaranga,"brabourne stadium, mumbai",middle,46.0,4.5,14.25,1.1939393939393939,0.05046728971962617,0.30186763
samson,hasaranga,"m.chinnaswamy stadium, bengaluru",death,20.666666666666668,2.25,21.75,1.7852760736196318,0.08465608465608465,0.49229458
shivam dube,hasaranga,"arun jaitley stadium, delhi",death,19.666666666666668,2.142857142857143,27.428571428571427,1.5759803921568627,0.08465608465608465,0.47460407
mitchell marsh,hasaranga,"wankhede stadium, mumbai",middle,0.0,2.1666666666666665,1.5,1.4316770186335404,0.05046728971962617,0.41713917
pant,hasaranga,"wankhede stadium, mumbai",middle,36.333333333333336,2.2857142857142856,6.571428571428571,1.3107221006564551,0.05046728971962617,0.4628368
shivam dube,hasaranga,"dr dy patil sports academy, mumbai",middle,36.333333333333336,2.090909090909091,12.090909090909092,1.342809364548495,0.05046728971962617,0.34256467
warner,hasaranga,"wankhede stadium, mumbai",middle,32.5,1.0,1.2,1.2613240418118468,0.05046728971962618,0.5863986
uthappa,hasaranga,"dr dy patil sports academy, mumbai",middle,26.0,2.0,0.5,1.3170731707317074,0.05046728971962617,0.6780011
thakur,hasaranga,"wankhede stadium, mumbai",death,17.666666666666668,3.0,3.0,1.364864864864865,0.08465608465608465,0.57358277
gurbaz,hasaranga,"eden gardens, kolkata",middle,9.333333333333334,2.25,4.5,1.4,0.05046728971962617,0.45608395
rahane,hasaranga,"eden gardens, kolkata",middle,31.0,1.0,6.0,1.193029490616622,0.05046728971962617,0.48296514
philip salt,hasaranga,"arun jaitley stadium, delhi",middle,19.666666666666668,3.5555555555555554,6.444444444444445,1.7033898305084745,0.05046728971962617,0.4363161
rossouw,hasaranga,"arun jaitley stadium, delhi",middle,7.333333333333333,3.8,0.8,1.4045801526717556,0.05046728971962618,0.5616163
pant,hasaranga,"wankhede stadium, mumbai",death,36.333333333333336,3.0,14.0,1.8728323699421965,0.08465608465608465,0.49905622
phil salt,hasaranga,"sawai mansingh stadium, jaipur",middle,18.333333333333332,1.6,4.8,1.7346938775510203,0.05046728971962618,0.42288095
kohli,hasaranga,"sawai mansingh stadium, jaipur",middle,32.0,2.0,3.6,1.2521126760563381,0.05046728971962618,0.44928926
padikkal,hasaranga,"sawai mansingh stadium, jaipur",middle,14.0,2.0,2.0,1.2442748091603053,0.05046728971962617,0.5059223
padikkal,hasaranga,"sawai mansingh stadium, jaipur",death,14.0,2.0,5.0,1.3106796116504855,0.08465608465608465,0.5663178
kohli,hasaranga,"sawai mansingh stadium, jaipur",death,32.0,2.0,8.8,1.5896226415094339,0.08465608465608465,0.55748355
abishek porel,hasaranga,"arun jaitley stadium, delhi",middle,24.333333333333332,3.2857142857142856,3.5714285714285716,1.4300518134715026,0.05046728971962617,0.5506565
uthappa,hasaranga,"dr dy patil sports academy, mumbai",death,26.0,2.6666666666666665,6.0,1.826086956521739,0.08465608465608465,0.6174804
angkrish raghuvanshi,hasaranga,"eden gardens, kolkata",middle,36.0,0.875,9.125,1.3142857142857143,0.05046728971962617,0.31236944
nehal wadhera,hasaranga,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",middle,15.666666666666666,0.46153846153846156,11.615384615384615,1.3048433048433048,0.05046728971962617,0.39350402
maxwell,hasaranga,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",middle,5.333333333333333,0.4,2.0,1.5157894736842106,0.05046728971962618,0.5076992
nehal wadhera,hasaranga,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",death,15.666666666666666,0.0,13.0,1.6517857142857142,0.08465608465608465,0.68682986
suryansh shedge,hasaranga,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",death,0.0,1.3333333333333333,1.0,0.375,0.08465608465608465,0.612462
shashank singh,hasaranga,"maharaja yadavindra singh international cricket stadium, mullanpur, chandigarh",death,15.333333333333334,1.0,6.5,1.690391459074733,0.08465608465608465,0.39315873
brevis,hasaranga,"maharashtra cricket association stadium, pune",middle,29.0,2.0,0.5,1.5792079207920793,0.05046728971962617,0.6528293
hetmyer,hasaranga,"wankhede stadium, mumbai",middle,33.5,1.5714285714285714,7.714285714285714,1.1741573033707866,0.05046728971962617,0.36376238
buttler,hasaranga,"wankhede stadium, mumbai",middle,67.5,2.0,34.25,1.3533697632058288,0.05046728971962617,0.21369414
hetmyer,hasaranga,"wankhede stadium, mumbai",death,33.5,1.0,10.0,1.5264227642276422,0.08465608465608465,0.4637581
buttler,hasaranga,"wankhede stadium, mumbai",death,67.5,1.0,1.6666666666666667,1.9828178694158076,0.08465608465608465,0.22107647
rahul,hasaranga,"arun jaitley stadium, delhi",middle,61.666666666666664,2.5,1.1666666666666667,1.3390119250425894,0.05046728971962617,0.5056005
stoinis,hasaranga,"dr dy patil sports academy, mumbai",death,24.0,0.75,5.25,1.7924528301886793,0.08465608465608465,0.52278656
angkrish raghuvanshi,hasaranga,"eden gardens, kolkata",death,36.0,1.0,6.25,1.3620689655172413,0.08465608465608465,0.5847536
russell,hasaranga,"eden gardens, kolkata",death,18.333333333333332,1.0,6.5,1.6768802228412256,0.08465608465608465,0.53386575
kohli,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,45.333333333333336,2.8,21.0,1.2521126760563381,0.05046728971962618,0.41114146
ayush badoni,hasaranga,"dr dy patil sports academy, mumbai",death,11.333333333333334,1.0,0.5,1.524547803617571,0.08465608465608465,0.68139905
krunal pandya,hasaranga,"dr dy patil sports academy, mumbai",middle,14.0,1.0,0.0,1.1459074733096086,0.05046728971962617,0.6077921
hooda,hasaranga,"dr dy patil sports academy, mumbai",middle,17.0,0.0,1.0,1.244047619047619,0.05046728971962617,0.4085315
padikkal,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,32.4,2.55,22.6,1.2442748091603053,0.05046728971962618,0.4146806
gowtham,hasaranga,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,8.0,1.0,5.833333333333333,1.7692307692307692,0.05046728971962617,0.312947
ishan kishan,hasaranga,"wankhede stadium, mumbai",powerplay,36.666666666666664,0.75,3.0,1.3191489361702127,0.08333333333333333,0.5381441
ayush badoni,hasaranga,"sawai mansingh stadium, jaipur",middle,26.666666666666668,1.375,3.875,1.1587837837837838,0.05046728971962617,0.36110753
markram,hasaranga,"sawai mansingh stadium, jaipur",middle,37.0,2.125,9.125,1.2827324478178368,0.05046728971962617,0.37893683
stoinis,hasaranga,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,31.0,1.6666666666666667,10.833333333333334,1.3180428134556574,0.05046728971962617,0.39318472
ayush badoni,hasaranga,"sawai mansingh stadium, jaipur",death,26.666666666666668,2.6666666666666665,8.0,1.524547803617571,0.08465608465608465,0.50040483
hooda,hasaranga,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,5.0,1.0,4.0,1.0704225352112675,0.08333333333333333,0.7202938
pooran,hasaranga,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,25.0,2.0,9.0,1.5425531914893618,0.08333333333333333,0.5591402
stoinis,hasaranga,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,31.0,2.0,11.0,1.2116788321167884,0.08333333333333333,0.6324859
markram,hasaranga,"sawai mansingh stadium, jaipur",death,37.0,2.5,15.0,1.632258064516129,0.08465608465608465,0.5893392
ramandeep singh,hasaranga,"maharashtra cricket association stadium, pune",middle,0.0,2.75,0.0,1.2238805970149254,0.05046728971962617,0.6789302
pollard,hasaranga,"maharashtra cricket association stadium, pune",middle,15.666666666666666,2.0,0.0,0.8787878787878788,0.05046728971962617,0.7574609
suryakumar yadav,hasaranga,"maharashtra cricket association stadium, pune",middle,52.0,3.3333333333333335,3.0,1.599730458221024,0.05046728971962617,0.38957357
ishan kishan,hasaranga,"maharashtra cricket association stadium, pune",middle,49.666666666666664,3.5,13.0,1.2783505154639174,0.05046728971962617,0.4712688
ishan kishan,hasaranga,"maharashtra cricket association stadium, pune",powerplay,49.666666666666664,4.0,14.5,1.3191489361702127,0.08333333333333333,0.40858287
rohit,hasaranga,"maharashtra cricket association stadium, pune",powerplay,18.0,4.0,2.0,1.3333333333333333,0.08333333333333333,0.71745604
mishra,hasaranga,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,0.0,3.6,0.0,0.7777777777777778,0.08465608465608465,0.7411812
pant,hasaranga,"sawai mansingh stadium, jaipur",middle,28.666666666666668,3.5,23.0,1.3107221006564551,0.05046728971962617,0.37678742
unadkat,hasaranga,"maharashtra cricket association stadium, pune",death,0.0,4.0,0.0,1.3,0.08465608465608465,0.6536383
suryakumar yadav,hasaranga,"maharashtra cricket association stadium, pune",death,52.0,4.0,5.0,1.9766536964980546,0.08465608465608465,0.38812646
naveen-ul-haq,hasaranga,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,0.0,4.0,0.0,0.8095238095238095,0.08465608465608465,0.76096106
nehal wadhera,hasaranga,"wankhede stadium, mumbai",death,34.666666666666664,4.0,27.5,1.6517857142857142,0.08465608465608465,0.5472074
suryakumar yadav,hasaranga,"wankhede stadium, mumbai",death,49.0,4.0,14.25,1.9766536964980546,0.08465608465608465,0.1934388
stubbs,hasaranga,"arun jaitley stadium, delhi",death,21.0,5.0,1.0,1.8,0.08465608465608465,0.41156894
shivam dube,hasaranga,"dr dy patil sports academy, mumbai",death,36.333333333333336,5.0,24.0,1.5759803921568627,0.08465608465608465,0.48572248
jadeja,hasaranga,"dr dy patil sports academy, mumbai",death,13.333333333333334,5.0,2.0,1.4341801385681294,0.08465608465608465,0.5755258
nehal wadhera,hasaranga,"wankhede stadium, mumbai",middle,34.666666666666664,4.75,37.875,1.3048433048433048,0.05046728971962617,0.28497687
buttler,hasaranga,"sawai mansingh stadium, jaipur",death,51.333333333333336,4.0,13.285714285714286,1.9828178694158076,0.08465608465608465,0.15137175
axar,hasaranga,"arun jaitley stadium, delhi",death,15.0,4.75,17.25,1.5777126099706744,0.08465608465608465,0.532699
stubbs,hasaranga,"arun jaitley stadium, delhi",middle,21.0,4.0,5.5,1.1919191919191918,0.05046728971962617,0.44375232
axar,hasaranga,"arun jaitley stadium, delhi",middle,15.0,5.0,19.0,1.212624584717608,0.05046728971962617,0.29691666
shubman gill,hasaranga,"sawai mansingh stadium, jaipur",middle,52.333333333333336,2.7777777777777777,4.333333333333333,1.4963609898107715,0.05046728971962617,0.35613447
suryakumar yadav,hasaranga,"wankhede stadium, mumbai",middle,49.0,4.0,30.2,1.5997304582210243,0.05046728971962618,0.3385971
sai sudharsan,hasaranga,"sawai mansingh stadium, jaipur",middle,48.0,2.8,12.0,1.4033898305084747,0.05046728971962618,0.380704
rohit,hasaranga,"wankhede stadium, mumbai",powerplay,1.0,4.0,4.0,1.3333333333333333,0.08333333333333333,0.6772228
suryakumar yadav,hasaranga,"wankhede stadium, mumbai",powerplay,49.0,5.0,34.0,1.3519553072625698,0.08333333333333333,0.17953861
miller,hasaranga,"sawai mansingh stadium, jaipur",death,12.666666666666666,4.0,18.0,1.5199115044247788,0.08465608465608465,0.5668306
buttler,hasaranga,"sawai mansingh stadium, jaipur",middle,51.333333333333336,3.0,21.0,1.3533697632058288,0.05046728971962617,0.27489448
samson,hasaranga,"wankhede stadium, mumbai",middle,42.5,2.0,27.0,1.3877887788778878,0.05046728971962617,0.50432247
samson,hasaranga,"narendra modi stadium, ahmedabad",middle,31.33333333333333,2.5454545454545454,14.272727272727273,1.3877887788778878,0.05046728971962617,0.43637437
padikkal,hasaranga,"narendra modi stadium, ahmedabad",middle,23.333333333333332,4.0,12.0,1.2442748091603053,0.05046728971962617,0.45043826
buttler,hasaranga,"narendra modi stadium, ahmedabad",middle,31.0,2.6666666666666665,40.166666666666664,1.3533697632058288,0.05046728971962617,0.27952623
buttler,hasaranga,"narendra modi stadium, ahmedabad",death,31.0,3.4,32.4,1.9828178694158076,0.08465608465608465,0.37901688
padikkal,hasaranga,"narendra modi stadium, ahmedabad",death,23.333333333333332,4.0,13.0,1.3106796116504855,0.08465608465608465,0.50951743
jaiswal,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,18.333333333333332,1.8,2.0,1.3248847926267282,0.05046728971962618,0.4599293
samson,hasaranga,"maharashtra cricket association stadium, pune",powerplay,31.666666666666668,2.5,15.166666666666666,1.4078212290502794,0.08333333333333333,0.31446397
de kock,hasaranga,"barsapara cricket stadium, guwahati",middle,6.0,1.4444444444444444,6.666666666666667,1.3127413127413128,0.05046728971962617,0.34230572
samson,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,20.666666666666668,1.6,25.0,1.3877887788778878,0.05046728971962618,0.35448536
angkrish raghuvanshi,hasaranga,"barsapara cricket stadium, guwahati",middle,25.0,1.2,21.6,1.3142857142857143,0.05046728971962618,0.20750092
hetmyer,hasaranga,"m.chinnaswamy stadium, bengaluru",death,29.333333333333332,2.0,11.5,1.5264227642276422,0.08465608465608465,0.57324666
mitchell marsh,hasaranga,"arun jaitley stadium, delhi",middle,30.0,2.5,6.75,1.4316770186335404,0.05046728971962617,0.44263673
rahane,hasaranga,"barsapara cricket stadium, guwahati",middle,30.0,0.0,9.5,1.193029490616622,0.05046728971962617,0.5574227
daryl mitchell,hasaranga,"maharashtra cricket association stadium, pune",middle,0.0,1.8,2.0,0.868421052631579,0.05046728971962618,0.49554655
samson,hasaranga,"maharashtra cricket association stadium, pune",middle,31.666666666666668,1.5,32.0,1.3877887788778878,0.05046728971962617,0.50190306
jadeja,hasaranga,"arun jaitley stadium, delhi",middle,37.666666666666664,1.6666666666666667,2.3333333333333335,1.0748663101604279,0.05046728971962617,0.5061782
brevis,hasaranga,"arun jaitley stadium, delhi",middle,28.0,1.8333333333333333,4.0,1.5792079207920793,0.05046728971962617,0.3891925
ashwin,hasaranga,"arun jaitley stadium, delhi",middle,6.666666666666667,1.5,0.0,0.9874213836477987,0.05046728971962617,0.5345524
rahul,hasaranga,"eden gardens, kolkata",middle,28.666666666666668,2.0,7.125,1.3390119250425894,0.05046728971962617,0.44091505
hooda,hasaranga,"eden gardens, kolkata",middle,42.333333333333336,2.0,5.5,1.244047619047619,0.05046728971962617,0.4934934
shivam dube,hasaranga,"arun jaitley stadium, delhi",middle,19.666666666666668,2.0,28.0,1.342809364548495,0.05046728971962617,0.3596053
dhoni,hasaranga,"arun jaitley stadium, delhi",death,13.333333333333334,2.0,1.1428571428571428,1.5714285714285714,0.08465608465608465,0.5646898
hooda,hasaranga,"eden gardens, kolkata",death,42.333333333333336,1.75,14.0,1.3846153846153846,0.08465608465608465,0.6166094
boult,hasaranga,"maharashtra cricket association stadium, pune",death,1.0,1.5,0.5,1.0158730158730158,0.08465608465608465,0.7195241
hetmyer,hasaranga,"maharashtra cricket association stadium, pune",death,18.666666666666668,1.6666666666666667,12.666666666666666,1.5264227642276422,0.08465608465608465,0.5696898
riyan parag,hasaranga,"maharashtra cricket association stadium, pune",middle,10.333333333333334,2.0,2.3333333333333335,1.3130434782608695,0.05046728971962617,0.49227798
riyan parag,hasaranga,"maharashtra cricket association stadium, pune",death,10.333333333333334,3.0,4.0,1.5980392156862746,0.08465608465608465,0.61988324
warner,hasaranga,"arun jaitley stadium, delhi",powerplay,7.666666666666667,2.75,13.25,1.3945578231292517,0.08333333333333333,0.38575733
stoinis,hasaranga,"eden gardens, kolkata",death,19.0,3.0,15.25,1.7924528301886793,0.08465608465608465,0.3880884
rahul,hasaranga,"eden gardens, kolkata",death,28.666666666666668,3.0,14.75,1.592274678111588,0.08465608465608465,0.49880564
philip salt,hasaranga,"arun jaitley stadium, delhi",powerplay,19.666666666666668,3.0,8.0,1.6763485477178424,0.08333333333333333,0.5392022
dhoni,hasaranga,"barsapara cricket stadium, guwahati",death,18.333333333333332,3.0,2.0,1.5714285714285714,0.08465608465608465,0.63152057
gaikwad,hasaranga,"barsapara cricket stadium, guwahati",death,17.666666666666668,3.5,7.0,1.5689655172413792,0.08465608465608465,0.67438924
jadeja,hasaranga,"barsapara cricket stadium, guwahati",death,28.0,4.0,3.6666666666666665,1.4341801385681296,0.08465608465608465,0.6132386
jadeja,hasaranga,"barsapara cricket stadium, guwahati",middle,28.0,4.0,4.0,1.0748663101604279,0.05046728971962617,0.5807585
shankar,hasaranga,"barsapara cricket stadium, guwahati",middle,14.333333333333334,4.4,4.2,1.100558659217877,0.05046728971962618,0.5548138
gaikwad,hasaranga,"barsapara cricket stadium, guwahati",middle,17.666666666666668,5.0,14.0,1.3738938053097345,0.05046728971962617,0.3549647
shivam dube,hasaranga,"barsapara cricket stadium, guwahati",middle,11.666666666666666,4.285714285714286,51.285714285714285,1.342809364548495,0.05046728971962617,0.32037038
phil salt,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,23.333333333333332,3.6666666666666665,11.0,1.7346938775510203,0.05046728971962617,0.45755583
roy,hasaranga,"m.chinnaswamy stadium, bengaluru",powerplay,52.0,4.0,0.8,1.4047619047619047,0.08333333333333333,0.57098407
n jagadeesan,hasaranga,"m.chinnaswamy stadium, bengaluru",powerplay,12.333333333333334,4.0,0.0,1.0327868852459017,0.08333333333333333,0.7628432
n jagadeesan,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,12.333333333333334,3.8,1.2,1.0232558139534884,0.05046728971962618,0.48199648
roy,hasaranga,"m.chinnaswamy stadium, bengaluru",middle,52.0,4.0,5.0,1.5625,0.05046728971962617,0.42641798
nehal wadhera,hasaranga,"sawai mansingh stadium, jaipur",middle,8.666666666666666,2.5,58.5,1.3048433048433048,0.05046728971962617,0.11547873
