batter,bowler,balls_faced,runs_scored,dismissals,innings_faced,strike_rate
Jaiswal,Willey,14,14,1,2,100
Jaiswal,Yash Dayal,32,61,2,5,190.625
Jaiswal,Yash Thakur,2,5,0,1,250
Jaiswal,Yudhvir Singh,5,15,0,1,300
Jamie Overton,Boult,1,0,0,1,0
Jamie Overton,Bumrah,2,4,0,1,200
Jamie Overton,Sandeep Sharma,4,11,0,1,275
Jamieson,Shepherd,3,0,0,1,0
Jamieson,Yash Dayal,2,0,0,1,0
Jitesh Sharma,Akash Madhwal,7,9,1,2,128.5714286
Jitesh Sharma,Akash Maharaj Singh,4,5,0,1,125
Jitesh Sharma,Alzarri Joseph,13,9,0,2,69.23076923
Jitesh Sharma,Arshad Khan,7,14,0,1,200
Jitesh Sharma,Arshdeep Singh,4,10,0,1,250
Jitesh Sharma,Ashwin,11,17,0,3,154.5454545
Jitesh Sharma,Avesh Khan,14,18,1,3,128.5714286
Jitesh Sharma,Axar,15,13,2,3,86.66666667
Jitesh Sharma,Ayush Badoni,3,8,0,1,266.6666667
Jitesh Sharma,Azmatullah,1,1,0,1,100
Jitesh Sharma,Basil Thampi,3,2,0,1,66.66666667
Jitesh Sharma,Behrendorff,4,12,1,1,300
Jitesh Sharma,Bhuvneshwar,4,4,0,1,100
Jitesh Sharma,Boult,15,36,0,3,240
Jitesh Sharma,Bumrah,14,17,0,2,121.4285714
Jitesh Sharma,Chahal,35,41,3,7,117.1428571
Jitesh Sharma,Chakaravarthy,4,2,1,1,50
Jitesh Sharma,Chawla,2,2,0,1,100
Jitesh Sharma,Cummins,6,11,0,2,183.3333333
Jitesh Sharma,Darshan Nalkande,1,0,1,1,0
Jitesh Sharma,Digvesh Rathi,5,8,0,1,160
Jitesh Sharma,Eshan Malinga,2,2,0,1,100
Jitesh Sharma,Fazalhaq Farooqi,5,13,0,2,260
Jitesh Sharma,Green,4,13,0,2,325
Jitesh Sharma,Hardik Pandya,11,19,0,3,172.7272727
Jitesh Sharma,Harpreet Brar,3,3,0,1,100
Jitesh Sharma,Harshal Patel,11,15,1,2,136.3636364
Jitesh Sharma,Hasaranga,8,11,1,2,137.5
Jitesh Sharma,Hazlewood,4,9,0,1,225
Jitesh Sharma,Ishant,13,27,0,2,207.6923077
Jitesh Sharma,J Suchith,7,13,1,2,185.7142857
Jitesh Sharma,Jadeja,6,16,0,2,266.6666667
Jitesh Sharma,Jamieson,3,13,0,1,433.3333333
Jitesh Sharma,Jofra Archer,14,23,0,3,164.2857143
Jitesh Sharma,KM Asif,4,4,0,1,100
Jitesh Sharma,Karn Sharma,3,4,1,1,133.3333333
Jitesh Sharma,Kartikeya,3,8,0,1,266.6666667
Jitesh Sharma,Khaleel Ahmed,8,16,1,3,200
Jitesh Sharma,Krunal Pandya,2,0,1,1,0
Jitesh Sharma,Kuldeep Sen,12,24,0,2,200
Jitesh Sharma,Kuldeep Yadav,28,31,2,4,110.7142857
Jitesh Sharma,Maharaj,10,9,0,1,90
Jitesh Sharma,Marco Jansen,13,5,1,2,38.46153846
Jitesh Sharma,Mark Wood,3,1,1,1,33.33333333
Jitesh Sharma,Maxwell,3,2,0,1,66.66666667
Jitesh Sharma,Mayank Dagar,4,14,0,1,350
Jitesh Sharma,Mayank Yadav,5,1,1,1,20
Jitesh Sharma,Mitchell Starc,4,1,0,1,25
Jitesh Sharma,Moeen Ali,4,7,0,1,175
Jitesh Sharma,Mohit Sharma,10,5,1,3,50
Jitesh Sharma,Mohsin Khan,7,7,0,2,100
Jitesh Sharma,Mukesh Choudhary,5,7,0,1,140
Jitesh Sharma,Mustafizur,4,5,0,1,125
Jitesh Sharma,Narine,9,12,0,2,133.3333333
Jitesh Sharma,Navdeep Saini,7,15,1,1,214.2857143
Jitesh Sharma,Naveen-ul-Haq,3,4,0,1,133.3333333
Jitesh Sharma,Nehal Wadhera,3,7,0,1,233.3333333
Jitesh Sharma,Nitish Reddy,10,27,1,3,270
Jitesh Sharma,Noor Ahmad,9,12,1,3,133.3333333
Jitesh Sharma,Nortje,6,6,0,1,100
Jitesh Sharma,Parnell,1,1,0,1,100
Jitesh Sharma,Pathirana,9,16,0,3,177.7777778
Jitesh Sharma,Prasidh,12,12,0,2,100
Jitesh Sharma,Pretorius,4,3,1,1,75
Jitesh Sharma,Rahul Tewatia,3,13,0,1,433.3333333
Jitesh Sharma,Rashid Khan,23,37,1,5,160.8695652
Jitesh Sharma,Ravi Bishnoi,4,8,0,2,200
Jitesh Sharma,Sai Kishore,8,12,2,2,150
Jitesh Sharma,Sandeep Sharma,11,26,0,2,236.3636364
Jitesh Sharma,Shahbaz Ahmed,5,17,0,1,340
Jitesh Sharma,Shami,5,9,0,1,180
Jitesh Sharma,Shreyas Gopal,3,3,0,1,100
Jitesh Sharma,Simarjeet Singh,1,0,1,1,0
Jitesh Sharma,Siraj,10,7,1,2,70
Jitesh Sharma,Southee,3,6,1,1,200
Jitesh Sharma,Sumit Kumar,4,6,0,1,150
Jitesh Sharma,Suyash Sharma,9,16,0,1,177.7777778
Jitesh Sharma,Swapnil Singh,1,1,0,1,100
Jitesh Sharma,T Natarajan,8,13,0,2,162.5
Jitesh Sharma,Thakur,6,8,1,1,133.3333333
Jitesh Sharma,Tushar Deshpande,5,8,1,1,160
Jitesh Sharma,Tymal Mills,1,1,0,1,100
Jitesh Sharma,Umesh Yadav,4,6,0,1,150
Jitesh Sharma,Umran Malik,5,9,1,1,180
Jitesh Sharma,Unadkat,15,37,1,3,246.6666667
Jitesh Sharma,Vijaykumar Vyshak,6,11,1,2,183.3333333
Jitesh Sharma,William ORourke,9,32,0,1,355.5555556
Jitesh Sharma,Yash Dayal,1,1,0,1,100
Jitesh Sharma,Yash Thakur,4,13,1,1,325
Jitesh Sharma,Zampa,6,9,0,1,150
Jofra Archer,Arshdeep Singh,2,1,0,1,50
Jofra Archer,Boult,1,0,1,1,0
Jofra Archer,Bumrah,5,1,0,1,20
Jofra Archer,Corbin Bosch,9,18,0,1,200
Jofra Archer,Hardik Pandya,4,1,0,1,25
Jofra Archer,Harshal Patel,1,1,0,1,100
Jofra Archer,Harshit Rana,5,8,0,2,160
Jofra Archer,Hazlewood,1,0,1,1,0
Jofra Archer,Karn Sharma,8,10,0,1,125
Jofra Archer,Khaleel Ahmed,1,0,1,1,0
Jofra Archer,Pathirana,3,3,0,2,100
Jofra Archer,Prasidh,1,0,1,1,0
Jofra Archer,Rashid Khan,2,3,0,1,150
Jofra Archer,Russell,4,8,0,1,200
Jofra Archer,Sai Kishore,1,1,0,1,100
Jofra Archer,Spencer Johnson,4,9,1,1,225
Jofra Archer,Vaibhav Arora,2,3,0,1,150
Jordan,Bhuvneshwar,3,6,0,1,200
Jordan,Livingstone,1,2,0,1,200
Jordan,Mohit Sharma,2,0,1,1,0
Jordan,Rahul Chahar,4,3,1,1,75
Jordan,Rashid Khan,3,2,0,1,66.66666667
Josh Inglis,Akash Maharaj Singh,9,11,1,1,122.2222222
Josh Inglis,Ashwani Kumar,5,17,0,2,340
Josh Inglis,Bhuvneshwar,2,1,0,1,50
Josh Inglis,Boult,8,15,0,2,187.5
Josh Inglis,Bumrah,18,34,0,2,188.8888889
Josh Inglis,Chahar,4,7,0,1,175
Josh Inglis,Hardik Pandya,9,12,1,2,133.3333333
Josh Inglis,Harshit Rana,2,0,0,1,0
Josh Inglis,Hazlewood,6,3,2,2,50
Josh Inglis,Jadeja,3,5,0,1,166.6666667
Josh Inglis,Krunal Pandya,20,30,1,3,150
Josh Inglis,Mayank Yadav,5,19,0,1,380
Josh Inglis,Mohit Sharma,2,1,0,1,50
Josh Inglis,Mukesh Kumar,4,10,0,1,250
Josh Inglis,Mustafizur,4,11,0,1,275
Josh Inglis,Pathirana,3,1,0,1,33.33333333
Josh Inglis,Russell,4,6,0,1,150
Josh Inglis,Santner,16,23,1,2,143.75
Josh Inglis,Shepherd,13,28,0,2,215.3846154
Josh Inglis,Suyash Sharma,10,13,1,3,130
Josh Inglis,Topley,1,1,0,1,100
Josh Inglis,Vaibhav Arora,2,5,0,1,250
Josh Inglis,Varun Chakaravarthy,4,2,1,1,50
Josh Inglis,Vipraj Nigam,2,10,0,1,500
Josh Inglis,Will Jacks,2,2,0,1,100
Josh Inglis,Yash Dayal,13,11,0,3,84.61538462
KM Asif,Karn Sharma,2,0,1,1,0
KS Rathore,Moeen Ali,3,0,1,1,0
KS Rathore,Vaibhav Arora,2,0,0,1,0
Kamindu Mendis,Akash Deep,2,2,0,1,100
Kamindu Mendis,Avesh Khan,3,4,0,1,133.3333333
Kamindu Mendis,Digvesh Rathi,8,17,0,1,212.5
Kamindu Mendis,Harshit Rana,3,4,0,1,133.3333333
Kamindu Mendis,Jadeja,4,6,0,1,150
Kamindu Mendis,Khaleel Ahmed,3,4,0,1,133.3333333
Kamindu Mendis,Narine,4,4,1,1,100
Kamindu Mendis,Noor Ahmad,9,14,0,1,155.5555556
Kamindu Mendis,Pathirana,6,8,0,1,133.3333333
Kamindu Mendis,Prasidh,2,0,1,1,0
Kamindu Mendis,Russell,4,17,0,1,425
Kamindu Mendis,Sai Kishore,3,1,0,1,33.33333333
Kamindu Mendis,Siraj,1,0,1,1,0
Kamindu Mendis,Thakur,9,10,1,1,111.1111111
Kamindu Mendis,Vaibhav Arora,5,0,0,1,0
Kamindu Mendis,Varun Chakaravarthy,4,2,0,1,50
Karan Sharma,Chahar,3,1,0,1,33.33333333
Karan Sharma,Harshit Rana,2,1,1,1,50
Karan Sharma,Jadeja,4,3,0,1,75
Karan Sharma,Moeen Ali,8,4,1,1,50
Karan Sharma,Shami,1,0,0,1,0
Karan Sharma,Theekshana,1,1,0,1,100
Karan Sharma,Vaibhav Arora,3,2,0,1,66.66666667
Karan Sharma,Yash Dayal,3,4,1,1,133.3333333
Karn Sharma,Avesh Khan,1,0,0,1,0
Karn Sharma,Harshit Rana,2,2,0,1,100
Karn Sharma,Mukesh Kumar,2,4,0,1,200
Karn Sharma,Naveen-ul-Haq,1,0,1,1,0
Karn Sharma,Prasidh,1,1,0,1,100
Karn Sharma,Rasikh Salam,2,2,0,1,100
Karn Sharma,Sandeep Sharma,3,5,1,1,166.6666667
Karn Sharma,Starc,5,18,1,1,360
Karn Sharma,Suyash Sharma,2,0,1,1,0
Karn Sharma,Thakur,1,1,0,1,100
Karn Sharma,Yash Thakur,1,2,0,1,200
Karthik,Akash Madhwal,10,33,0,1,330
Karthik,Arshad Khan,1,0,0,1,0
Karthik,Arshdeep Singh,14,24,2,5,171.4285714
Karthik,Ashwin,9,21,0,3,233.3333333
Karthik,Avesh Khan,20,32,1,3,160
Karthik,Axar,4,3,0,1,75
Karthik,Bhuvneshwar,3,8,0,1,266.6666667
Karthik,Boult,4,2,0,2,50
Karthik,Bumrah,4,14,0,2,350
Karthik,Chahal,19,18,0,5,94.73684211
Karthik,Chahar,2,2,0,1,100
Karthik,Chakaravarthy,6,4,1,3,66.66666667
Karthik,Chameera,4,11,0,1,275
Karthik,Cummins,10,21,1,2,210
Karthik,Dwayne Bravo,3,1,1,1,33.33333333
Karthik,Fazalhaq Farooqi,4,22,0,1,550
Karthik,Gerald Coetzee,2,7,0,1,350
Karthik,Green,4,1,1,2,25
Karthik,Harpreet Brar,3,2,0,2,66.66666667
Karthik,Harshal Patel,6,11,1,2,183.3333333
Karthik,Harshit Rana,9,10,0,2,111.1111111
Karthik,Holder,9,10,0,2,111.1111111
Karthik,Ishant,2,2,0,1,100
Karthik,J Suchith,3,0,1,1,0
Karthik,Jadeja,6,9,0,2,150
Karthik,Jordan,5,7,1,1,140
Karthik,Joshua Little,1,1,0,1,100
Karthik,Kartik Tyagi,4,8,0,1,200
Karthik,Kartikeya,11,22,0,1,200
Karthik,Khaleel Ahmed,13,24,2,3,184.6153846
Karthik,Kuldeep Yadav,13,10,1,2,76.92307692
Karthik,M Theekshana,12,18,0,2,150
Karthik,Mark Wood,1,1,0,1,100
Karthik,Markande,6,13,0,1,216.6666667
Karthik,Mayank Yadav,4,1,0,1,25
Karthik,Mishra,4,8,0,1,200
Karthik,Mohsin Khan,4,4,0,1,100
Karthik,Mukesh Choudhary,6,21,0,1,350
Karthik,Mukesh Kumar,2,1,0,1,50
Karthik,Mustafizur,15,39,0,2,260
Karthik,Narine,11,12,0,3,109.0909091
Karthik,Nathan Ellis,1,2,0,1,200
Karthik,Navdeep Saini,4,11,0,1,275
Karthik,Naveen-ul-Haq,8,8,1,2,100
Karthik,Noor Ahmad,4,2,0,1,50
Karthik,Obed McCoy,1,1,0,1,100
Karthik,Odean Smith,5,16,0,1,320
Karthik,Prasidh,7,11,1,2,157.1428571
Karthik,Pretorius,10,20,0,1,200
Karthik,Rahul Chahar,7,14,0,2,200
Karthik,Rashid Khan,10,20,1,3,200
Karthik,Ravi Bishnoi,5,2,0,1,40
Karthik,Rishi Dhawan,4,7,0,1,175
Karthik,Russell,20,44,1,4,220
Karthik,Sam Curran,2,6,0,1,300
Karthik,Sandeep Sharma,10,24,1,3,240
Karthik,Shami,1,1,0,1,100
Karthik,Shepherd,3,4,0,1,133.3333333
Karthik,Shreyas Gopal,6,2,0,1,33.33333333
Karthik,Southee,1,1,0,1,100
Karthik,Starc,2,7,0,1,350
Karthik,Suyash Sharma,7,6,1,2,85.71428571
Karthik,T Natarajan,16,32,1,2,200
Karthik,Thakur,8,15,0,3,187.5
Karthik,Theekshana,9,22,0,2,244.4444444
Karthik,Tushar Deshpande,20,35,2,3,175
Karthik,Unadkat,6,20,0,2,333.3333333
Karthik,Venkatesh Iyer,1,1,0,1,100
Karthik,Yash Dayal,2,1,1,2,50
Karthik,Yash Thakur,3,3,0,2,100
Karthik,Zampa,2,0,1,1,0
Kartik Tyagi,Hazlewood,1,0,1,1,0
Kartik Tyagi,Kuldeep Yadav,1,0,1,1,0
Kartik Tyagi,Mitchell Marsh,3,7,0,1,233.3333333
Kartik Tyagi,Thakur,1,0,0,1,0
Kartikeya,Joshua Little,3,5,0,1,166.6666667
Kartikeya,Karn Sharma,4,2,1,1,50
Kartikeya,Khaleel Ahmed,1,1,0,1,100
Kartikeya,Mohit Sharma,4,1,1,1,25
Karun Nair,Anukul Roy,9,11,1,2,122.2222222
Karun Nair,Arshad Khan,6,13,0,1,216.6666667
Karun Nair,Azmatullah,2,2,0,1,100
Karun Nair,Boult,5,12,0,1,240
Karun Nair,Bumrah,9,26,0,1,288.8888889
Karun Nair,Chahar,8,12,0,1,150
Karun Nair,Cummins,1,0,1,1,0
Karun Nair,Digvesh Rathi,3,1,0,1,33.33333333
Karun Nair,Hardik Pandya,8,18,0,1,225
Karun Nair,Harpreet Brar,5,7,1,1,140
Karun Nair,Hazlewood,2,4,0,1,200
Karun Nair,Jofra Archer,3,0,0,1,0
Karun Nair,Karn Sharma,6,15,0,1,250
Karun Nair,Marco Jansen,12,16,0,1,133.3333333
Karun Nair,Markram,3,6,1,1,200
Karun Nair,Narine,6,4,0,2,66.66666667
Karun Nair,Prasidh,6,7,1,1,116.6666667
Karun Nair,Praveen Dubey,7,18,0,1,257.1428571
Karun Nair,Rashid Khan,4,5,0,1,125
Karun Nair,Santner,4,6,1,1,150
Karun Nair,Shivam Mavi,4,3,1,2,75
Karun Nair,Siraj,2,6,0,1,300
Karun Nair,Southee,5,7,0,1,140
Karun Nair,Stoinis,1,1,0,1,100
Karun Nair,Thakur,3,8,0,1,266.6666667
Karun Nair,Vaibhav Arora,7,6,1,1,85.71428571
Karun Nair,Yash Dayal,2,0,1,1,0
Kedar Jadhav,Akash Madhwal,3,2,0,1,66.66666667
Kedar Jadhav,Green,3,5,0,1,166.6666667
Kedar Jadhav,Jordan,2,2,0,1,100
Kedar Jadhav,Kartikeya,2,3,0,1,150
Khaleel Ahmed,Dwayne Bravo,1,0,1,1,0
Khaleel Ahmed,Harshal Patel,2,1,0,1,50
Khaleel Ahmed,Shami,1,0,1,1,0
Klaasen,Akash Deep,4,5,0,1,125
Klaasen,Akash Madhwal,6,11,1,1,183.3333333
Klaasen,Anshul Kamboj,3,0,0,1,0
Klaasen,Anukul Roy,8,20,0,1,250
Klaasen,Arshdeep Singh,11,13,0,2,118.1818182
Klaasen,Ashwin,8,9,0,3,112.5
Klaasen,Avesh Khan,15,15,1,4,100
Klaasen,Axar,19,29,1,4,152.6315789
Klaasen,Bhuvneshwar,3,1,0,1,33.33333333
Klaasen,Boult,21,33,0,4,157.1428571
Klaasen,Bumrah,24,41,2,3,170.8333333
Klaasen,Chahal,27,53,1,4,196.2962963
Klaasen,Chahar,13,27,0,2,207.6923077
Klaasen,Chakaravarthy,20,35,1,4,175
Klaasen,Chawla,14,26,2,3,185.7142857
Klaasen,Digvesh Rathi,10,19,0,2,190
Klaasen,Ferguson,11,19,1,1,172.7272727
Klaasen,Gerald Coetzee,13,18,0,2,138.4615385
Klaasen,Green,4,8,0,1,200
Klaasen,Hardik Pandya,14,27,0,4,192.8571429
Klaasen,Harpreet Brar,7,11,1,2,157.1428571
Klaasen,Harshal Patel,22,35,2,3,159.0909091
Klaasen,Harshit Rana,26,48,2,6,184.6153846
Klaasen,Ishant,3,6,0,1,200
Klaasen,Jadeja,18,18,1,4,100
Klaasen,Jofra Archer,4,13,0,1,325
Klaasen,Jordan,3,3,0,1,100
Klaasen,Karn Sharma,10,28,0,1,280
Klaasen,Kartikeya,2,2,0,1,100
Klaasen,Krunal Pandya,9,5,0,2,55.55555556
Klaasen,Kuldeep Yadav,14,30,0,4,214.2857143
Klaasen,Kuldip Yadav,4,8,0,1,200
Klaasen,Kwena Maphaka,4,11,0,1,275
Klaasen,Lomror,5,14,0,1,280
Klaasen,M Bracewell,7,10,0,1,142.8571429
Klaasen,Markram,2,3,0,1,150
Klaasen,Meredith,3,5,0,1,166.6666667
Klaasen,Mishra,7,18,0,1,257.1428571
Klaasen,Mitchell Marsh,5,3,0,1,60
Klaasen,Mitchell Starc,5,11,0,1,220
Klaasen,Moeen Ali,1,1,0,1,100
Klaasen,Mohit Sharma,15,17,1,3,113.3333333
Klaasen,Mukesh Kumar,8,22,0,2,275
Klaasen,Murugan Ashwin,2,7,0,1,350
Klaasen,Mustafizur,4,2,0,1,50
Klaasen,Narine,40,70,0,6,175
Klaasen,Ngidi,2,7,0,1,350
Klaasen,Noor Ahmad,16,43,0,2,268.75
Klaasen,Nortje,18,36,1,3,200
Klaasen,Parnell,7,8,0,1,114.2857143
Klaasen,Pathirana,9,8,2,2,88.88888889
Klaasen,Prasidh,7,4,1,2,57.14285714
Klaasen,Prince Yadav,9,12,0,1,133.3333333
Klaasen,Rabada,2,1,0,1,50
Klaasen,Rahul Chahar,3,8,0,1,266.6666667
Klaasen,Rashid Khan,32,46,1,4,143.75
Klaasen,Ravi Bishnoi,10,21,0,2,210
Klaasen,Ravindra,4,1,0,1,25
Klaasen,Russell,13,28,0,5,215.3846154
Klaasen,Sai Kishore,8,11,1,1,137.5
Klaasen,Sam Curran,5,8,0,2,160
Klaasen,Sandeep Sharma,21,36,2,3,171.4285714
Klaasen,Santner,12,14,0,2,116.6666667
Klaasen,Shahbaz Ahmed,12,32,0,1,266.6666667
Klaasen,Shami,6,4,1,1,66.66666667
Klaasen,Shams Mulani,8,26,0,1,325
Klaasen,Shashank Singh,7,14,0,2,200
Klaasen,Siraj,3,5,0,1,166.6666667
Klaasen,Starc,9,22,0,1,244.4444444
Klaasen,Suyash Sharma,8,17,1,2,212.5
Klaasen,Swapnil Singh,3,7,1,1,233.3333333
Klaasen,Thakur,22,35,2,4,159.0909091
Klaasen,Theekshana,8,11,0,2,137.5
Klaasen,Topley,6,11,0,1,183.3333333
Klaasen,Tushar Deshpande,6,11,0,2,183.3333333
Klaasen,Umesh Yadav,3,7,0,1,233.3333333
Klaasen,Vaibhav Arora,6,9,1,2,150
Klaasen,Varun Chakaravarthy,16,43,0,2,268.75
Klaasen,Vignesh Puthur,6,15,0,1,250
Klaasen,Vijaykumar Vyshak,5,12,0,1,240
Klaasen,Vipraj Nigam,3,3,0,1,100
Klaasen,Will Jacks,5,0,0,1,0
Klaasen,Yash Dayal,10,17,0,2,170
Klaasen,Yash Thakur,7,11,0,2,157.1428571
Kohler-Cadmore,Arshdeep Singh,3,1,0,1,33.33333333
Kohler-Cadmore,Bhuvneshwar,6,2,0,1,33.33333333
Kohler-Cadmore,Cummins,10,8,1,1,80
Kohler-Cadmore,Ferguson,1,0,1,1,0
Kohler-Cadmore,Harshal Patel,6,4,0,1,66.66666667
Kohler-Cadmore,Nathan Ellis,6,3,0,1,50
Kohler-Cadmore,Rahul Chahar,1,0,1,1,0
Kohler-Cadmore,Sam Curran,7,10,0,1,142.8571429
Kohler-Cadmore,Siraj,7,10,0,1,142.8571429
Kohler-Cadmore,Swapnil Singh,2,1,0,1,50
Kohler-Cadmore,Yash Dayal,5,9,0,1,180
Kohli,Abhishek Sharma,17,25,0,3,147.0588235
Kohli,Akash Maharaj Singh,9,14,0,1,155.5555556
Kohli,Akash Singh,4,6,1,1,150
Kohli,Alzarri Joseph,9,12,0,1,133.3333333
Kohli,Anshul Kamboj,11,17,0,1,154.5454545
Kohli,Anukul Roy,4,3,0,1,75
Kohli,Arshad Khan,15,26,1,2,173.3333333
Kohli,Arshdeep Singh,53,90,2,9,169.8113208
Kohli,Ashwin,24,21,0,4,87.5
Kohli,Avesh Khan,36,70,2,5,194.4444444
Kohli,Axar,30,33,0,5,110
Kohli,Azmatullah,16,15,1,2,93.75
Kohli,Bartlett,9,9,0,1,100
Kohli,Basil Thampi,9,13,0,1,144.4444444
Kohli,Behrendorff,8,8,1,2,100
Kohli,Bhuvneshwar,29,54,1,3,186.2068966
Kohli,Boult,31,39,1,6,125.8064516
Kohli,Brevis,1,0,1,1,0
Kohli,Bumrah,17,24,1,3,141.1764706
Kohli,Chahal,47,63,1,6,134.0425532
Kohli,Chahar,10,12,0,2,120
Kohli,Chakaravarthy,15,20,0,2,133.3333333
Kohli,Chameera,14,12,2,3,85.71428571
Kohli,Chawla,12,17,0,1,141.6666667
Kohli,Cummins,16,31,0,3,193.75
Kohli,Digvesh Rathi,5,6,0,1,120
Kohli,Eshan Malinga,2,7,0,1,350
Kohli,Fazalhaq Farooqi,3,3,0,1,100
Kohli,Ferguson,14,16,0,2,114.2857143
Kohli,Gerald Coetzee,3,1,0,1,33.33333333
Kohli,Glenn Phillips,4,7,0,1,175
Kohli,Green,2,2,0,1,100
Kohli,Hardik Pandya,14,14,1,2,100
Kohli,Harpreet Brar,48,53,1,5,110.4166667
Kohli,Harsh Dubey,3,1,1,1,33.33333333
Kohli,Harshal Patel,20,37,1,3,185
Kohli,Harshit Rana,24,33,1,3,137.5
Kohli,Hasaranga,20,27,0,2,135
Kohli,Hrithik Shokeen,3,4,0,1,133.3333333
Kohli,Ishant,18,33,1,2,183.3333333
Kohli,J Suchith,1,0,1,1,0
Kohli,Jadeja,37,46,0,5,124.3243243
Kohli,Jamieson,10,12,1,2,120
Kohli,Jofra Archer,31,45,1,3,145.1612903
Kohli,Joshua Little,4,3,0,1,75
Kohli,KM Asif,2,1,1,1,50
Kohli,Kartik Tyagi,2,5,0,1,250
Kohli,Kartikeya,9,13,0,1,144.4444444
Kohli,Kaverappa,11,18,0,1,163.6363636
Kohli,Khaleel Ahmed,21,35,0,5,166.6666667
Kohli,Krunal Pandya,31,41,0,4,132.2580645
Kohli,Kuldeep Yadav,29,38,0,3,131.0344828
Kohli,Lalit Yadav,8,6,1,1,75
Kohli,Livingstone,14,23,0,3,164.2857143
Kohli,M Siddharth,8,7,1,1,87.5
Kohli,M Theekshana,4,3,0,2,75
Kohli,Manav Suthar,7,14,0,1,200
Kohli,Marco Jansen,12,15,1,2,125
Kohli,Mark Wood,4,12,0,1,300
Kohli,Markande,7,5,1,2,71.42857143
Kohli,Mayank Dagar,12,13,0,1,108.3333333
Kohli,Mishra,5,4,1,2,80
Kohli,Mitchell Marsh,10,12,0,2,120
Kohli,Mitchell Starc,12,19,0,2,158.3333333
Kohli,Moeen Ali,7,4,1,2,57.14285714
Kohli,Mohit Sharma,16,34,0,3,212.5
Kohli,Mohsin Khan,9,10,0,1,111.1111111
Kohli,Mukesh Choudhary,9,5,1,2,55.55555556
Kohli,Mukesh Kumar,10,8,1,3,80
Kohli,Murugan Ashwin,3,5,0,1,166.6666667
Kohli,Mustafizur,8,14,1,3,175
Kohli,Nabi,3,2,0,1,66.66666667
Kohli,Nandre Burger,15,19,0,1,126.6666667
Kohli,Narine,31,35,1,4,112.9032258
Kohli,Nathan Ellis,8,14,0,1,175
Kohli,Navdeep Saini,3,4,0,1,133.3333333
Kohli,Naveen-ul-Haq,6,12,0,2,200
Kohli,Nehal Wadhera,2,2,0,1,100
Kohli,Nitish Rana,3,2,0,1,66.66666667
Kohli,Nitish Reddy,8,15,0,1,187.5
Kohli,Noor Ahmad,44,63,2,4,143.1818182
Kohli,Nortje,5,9,0,1,180
Kohli,Odean Smith,3,6,0,1,200
Kohli,Pathirana,9,15,0,2,166.6666667
Kohli,Pollard,5,8,0,1,160
Kohli,Prasidh,7,0,2,2,0
Kohli,Rabada,10,11,1,2,110
Kohli,Rahul Chahar,22,23,0,4,104.5454545
Kohli,Rashid Khan,45,65,1,4,144.4444444
Kohli,Ravi Bishnoi,22,19,1,3,86.36363636
Kohli,Riyan Parag,15,26,0,3,173.3333333
Kohli,Russell,13,10,1,2,76.92307692
Kohli,Sai Kishore,24,27,0,2,112.5
Kohli,Sam Curran,39,68,1,5,174.3589744
Kohli,Sandeep Sharma,33,59,0,5,178.7878788
Kohli,Sangwan,8,5,0,1,62.5
Kohli,Santner,23,32,1,2,139.1304348
Kohli,Shahbaz Ahmed,18,14,0,3,77.77777778
Kohli,Shami,31,45,1,3,145.1612903
Kohli,Simarjeet Singh,8,12,0,1,150
Kohli,Siraj,2,5,0,1,250
Kohli,Southee,9,11,0,2,122.2222222
Kohli,Spencer Johnson,4,13,0,1,325
Kohli,Starc,19,40,0,2,210.5263158
Kohli,Stoinis,5,5,0,2,100
Kohli,Suyash Sharma,10,20,0,1,200
Kohli,T Natarajan,19,40,0,3,210.5263158
Kohli,Thakur,6,8,1,2,133.3333333
Kohli,Theekshana,18,25,0,3,138.8888889
Kohli,Tushar Deshpande,16,32,0,3,200
Kohli,Umesh Yadav,15,27,1,3,180
Kohli,Unadkat,30,30,1,4,100
Kohli,Vaibhav Arora,8,18,0,2,225
Kohli,Varun Chakaravarthy,9,15,0,1,166.6666667
Kohli,Vignesh Puthur,3,8,0,1,266.6666667
Kohli,Vijaykumar Vyshak,7,6,0,1,85.71428571
Kohli,Vipraj Nigam,11,13,1,2,118.1818182
Kohli,Warrier,3,6,0,1,200
Kohli,Will Jacks,5,9,0,1,180
Kohli,William ORourke,6,21,0,1,350
Kohli,Yash Dayal,26,48,0,2,184.6153846
Kohli,Yash Thakur,5,5,0,1,100
Kohli,Zampa,3,3,0,1,100
Krunal Pandya,Aaron,3,6,0,1,200
Krunal Pandya,Adil Rashid,5,8,0,1,160
Krunal Pandya,Akash Madhwal,7,5,0,1,71.42857143
Krunal Pandya,Alzarri Joseph,2,1,0,1,50
Krunal Pandya,Anukul Roy,3,2,0,1,66.66666667
Krunal Pandya,Arshdeep Singh,9,13,1,4,144.4444444
Krunal Pandya,Ashwin,14,10,1,3,71.42857143
Krunal Pandya,Avesh Khan,4,4,0,2,100
Krunal Pandya,Axar,12,12,0,2,100
Krunal Pandya,Azmatullah,2,2,0,1,100
Krunal Pandya,Behrendorff,6,10,0,1,166.6666667
Krunal Pandya,Bhuvneshwar,1,1,0,1,100
Krunal Pandya,Boult,4,2,0,1,50
Krunal Pandya,Chahal,9,13,1,3,144.4444444
Krunal Pandya,Chakaravarthy,5,3,0,2,60
Krunal Pandya,Chameera,9,16,0,1,177.7777778
